일시,대여소,대여건수,반납건수
202305,2302. 교보타워 버스정류장(신논현역 3번출구 후면),5,6
202305,2303. 논현역 10번출구,5,6
202305,2306. 압구정역 2번 출구 옆,9,18
202305,2307. 압구정 한양 3차 아파트,6,1
202305,2308. 압구정파출소 앞,2,6
202305,2309. 청담역(우리들병원 앞),0,2
202305,231. 남부고용노동지청 남측,0,1
202305,2310. 청담동 맥도날드 옆(위치),2,3
202305,2311. 학동로 래미안 아파트 앞,4,2
202305,2313. 금원빌딩 앞,1,4
202305,2314. 청담나들목입구,4,5
202305,2315. 봉은사역 5번출구 옆,3,11
202305,2317. 삼성도로공원,7,11
202305,2318. 삼성중앙역4번출구(문화센터더 리빌),0,3
202305,2319. 포스코사거리 서측(수협 삼성동 지점),2,4
202305,2325. 대치삼성아파트 앞 교차로,2,0
202305,2326. 대치동 삼성로,2,2
202305,2329. 르네상스호텔사거리 역삼지하보도 2번출구,1,1
202305,2330. 역삼월드메르디앙아파트 앞,0,2
202305,2332. 선릉역3번출구,1,4
202305,2333. 양재역 3번출구 주변,1,0
202305,2334. 삼호아파트 2동 ( 간선도로),0,2
202305,2337. 대모산입구역 2번출구 앞,0,1
202305,2348. 포스코사거리(기업은행),2,5
202305,2349. 역삼빌딩 앞(하나은행 옆),1,1
202305,2353. 강남구청역 2번출구 뒤,0,1
202305,2354. 청담역 2번출구,0,4
202305,2356. 강남구청,0,5
202305,236. 문래동자이아파트 앞,1,4
202305,2362. 신사동 가로수길 입구,8,10
202305,2363. 강남 을지병원 교차로,0,3
202305,2364. 도산공원교차로,1,2
202305,2365. K+ 타워 앞,2,4
202305,2369. KT선릉타워,6,4
202305,2371. 한국우편사업진흥원,1,0
202305,2373. 개포동역 사거리,2,1
202305,2380. 삼성동베이직하우스앞,1,2
202305,2381. 언주역 6번출구앞,2,1
202305,2382. 역삼동 sk뷰 501동앞,2,2
202305,2385. 학동역,3,0
202305,2386. 크린랩 본사,4,1
202305,239. 유스호스텔 앞,1,1
202305,2398. 더라움,1,0
202305,240. 문래역 4번출구 앞,3,3
202305,2405. 청담공원앞 교차로,4,0
202305,2406. 논현동 광명빌딩 앞,2,4
202305,2409. 역삼동 디오슈페리움 (우성아파트 사거리),2,1
202305,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),7,9
202305,2413.도곡역 1번 출구,1,1
202305,2418.봉은사역 7번 출구 ,8,6
202305,"2419.봉은사역 1,2번 출구 ",5,7
202305,2421. 신논현역 4번출구,9,10
202305,2429.압구정로데오역 6번출구,6,6
202305,243. 이앤씨드림타워 앞,2,2
202305,245. 삼성생명 당산사옥 앞,2,1
202305,247. 당산역 10번출구 앞,8,5
202305,248. 초원아파트 앞,28,19
202305,249. 여의도중학교 옆,52,63
202305,250. 대림아파트 사거리,1,1
202305,2502. 서초역1번출구 앞,4,3
202305,2503. 반포1동 서초빌딩 앞,4,2
202305,2504. 신사역 4번출구 뒤,13,17
202305,2505. 우성아파트사거리 (기업은행앞),17,5
202305,2515.서초초등학교 후문,10,7
202305,2523.뉴코아 킴스클럽 앞,3,1
202305,2524.반포쇼핑타운 8동 앞,1,6
202305,2525.반포쇼핑타운 2동 앞,42,69
202305,2526.반포경남쇼핑 앞,1,5
202305,2527.반포중학교 앞(세화여고 맞은편),22,20
202305,2530.삼호3차아파트 앞,1,0
202305,2535.신반포역 3번출구 뒤,14,11
202305,2537.양재역 8번출구 앞,0,1
202305,2538.사평리근린공원,14,14
202305,2542.신논현타워 앞,3,4
202305,2545.국립중앙도서관(국제회의장옆),1,1
202305,2547. 반포래미안 리오센트,1,1
202305,258. 신길역3번출구,3,0
202305,259. 대방역6번출구,1,1
202305,260. 여의도 마리나선착장 앞,8,6
202305,2601. 석촌호수 아뜰리에,8,10
202305,2605. 복정역 1번 출구 앞,0,2
202305,2608. 송파구청,12,3
202305,2613. 잠실나들목,20,15
202305,2615. 테라타워2,0,1
202305,2619. 석촌고분역 4번출구,3,3
202305,262. 영문초등학교 사거리,1,1
202305,2620. 송파나루역 4번 출구옆,3,5
202305,2621. 한성백제역 2번 출구,1,1
202305,2622. 올림픽공원역 3번출구,13,9
202305,2623.석촌동 주민센터,1,0
202305,2628.문정역 1번출구,2,0
202305,263. 근로자회관 사거리,1,1
202305,2630.서울방이동 고분군,1,1
202305,2632.석촌고분역 2번 출구,2,0
202305,2633.송파학사 옆,2,0
202305,2635.잠실새내역 1번출구,3,4
202305,2637. 아시아지하보도 14번 출구,5,3
202305,2639.석촌역 8번출구,2,0
202305,264. 교보생명보험 앞,1,0
202305,2641.송파역 4번출구,0,1
202305,2645.잠실나들목2(엘스아파트136동),3,3
202305,2646.레이크펠리스101동앞,2,3
202305,2647.잠실 자전거 수리센터 앞,6,9
202305,265. 영등포유통상가 사거리,2,0
202305,2656.풍납동 아이파크 107동 앞,1,0
202305,2658.가락몰 업무동,2,1
202305,266. 영등포청과시장 사거리,0,1
202305,267. 삼성화재 사옥 옆,7,4
202305,268. 그랜드컨벤션센터 앞,1,0
202305,2701. 마곡나루역 5번출구 뒤편,0,1
202305,2703.서울도시가스 앞 ,1,1
202305,2704.홈플러스(강서점),0,1
202305,2708.강서한강자이타워 앞,1,2
202305,2709.강변아파트 310동 앞,2,3
202305,271. 샛강생태공원방문자센터 앞,3,3
202305,2715.마곡나루역 2번 출구 ,2,0
202305,2717.LG유플러스 마곡사옥,0,1
202305,272. 당산육갑문,45,44
202305,2721.등촌1-10단지 교차로,2,1
202305,2723.마곡 필네이처,1,2
202305,2725.서울식물원 식물문화센터,7,2
202305,2728.마곡나루역 3번 출구,4,5
202305,2729.넥센 유니버시티 앞,0,1
202305,2735.마곡 공공청사,1,0
202305,2737.까치산역 3번 출구,1,0
202305,2740.마곡레포츠센터,1,1
202305,2744.강서세무서 앞,0,1
202305,275. 신동아아파트,0,1
202305,276. 영등포로터리2,2,1
202305,278. 쌍용플레티넘오피스텔,0,1
202305,2801. 대륭포스트타워1차,0,1
202305,2804.항동지구 6단지 602동 앞,0,1
202305,2822.제니스스포츠 앞,1,0
202305,283. 아크로타워 스퀘어(영등포시장),2,1
202305,284. 센트럴 푸르지오 시티 앞,2,0
202305,287. 영등포전화국사거리 (서강어린이공원),7,3
202305,288. 쌍용예가(구청별관),0,2
202305,290. 당산동 SK V1 빌딩,1,0
202305,291. 문래동 하이테크 시티,2,1
202305,2912.대진고등학교,2,0
202305,2915.서울과학기술대학교(어학교육원),2,0
202305,2919.등나무 근린공원(시립북서울미술관 앞) ,1,1
202305,293. 충북 미래관,0,2
202305,296.KT플라자 영등포점,2,5
202305,297.국회3문,1,3
202305,298.KBS 연구동 건너편,4,4
202305,299.여의도 순복음교회,10,11
202305,300. 정동사거리,2,1
202305,3002.벽산상암스마트큐브 ,2,5
202305,3005.마포구청 청사내,1,0
202305,3006. 상암월드컵파크5단지(상암중학교),1,1
202305,3007.MBC 앞,0,2
202305,3009.서교동사거리(신),22,20
202305,301. 경복궁역 7번출구 앞,9,6
202305,3010.홍대입구역 3번출구,21,24
202305,3013.서울지방고용노동청 앞,8,6
202305,302. 경복궁역 4번출구 뒤,29,36
202305,303. 광화문역 1번출구 앞,2,0
202305,305. 종로구청 옆,0,3
202305,307. 서울역사박물관 앞,0,4
202305,308. 광화문 S타워 앞,5,1
202305,309. 광화문역 6번출구 옆 B,0,1
202305,310. 청계광장 옆,9,10
202305,3100. 북성초교,0,2
202305,3102. 연희삼거리,0,1
202305,3103. 홍제삼거리 북측,1,1
202305,3104. e편한세상 신촌4단지 앞,4,1
202305,3107. 연희초등학교 앞,1,0
202305,3110.홍은 현대아이파크 아파트 202동 앞,1,0
202305,3113.독립문역사거리,0,2
202305,3114.충정로역 3번 출구,1,0
202305,3116.신촌역 4번출구,6,4
202305,3117.이화여대 인문관 인근,3,0
202305,3119.연희 브라운스톤 아파트 앞,2,0
202305,3121.가좌삼거리,1,1
202305,3125.연희파크푸르지오아파트 앞,5,2
202305,3127.홍은2파출소 옆,0,1
202305,3134.SK리쳄블(상수도사업본부),2,0
202305,314. 국립현대미술관,21,21
202305,316. 종각역 1번출구 앞,0,6
202305,318. 광교사거리 남측,4,5
202305,320. 을지로입구역 4번출구 앞,15,7
202305,3201.당산skv1센터,1,5
202305,3206.문래동 주민센터,2,3
202305,3207.양남사거리1,1,0
202305,321. KEB 하나금융그룹 명동사옥 옆,25,21
202305,3215.강변삼성래미안,0,2
202305,322. 명동성당 앞,9,13
202305,3221.서울특별시 남부교육지원청,1,1
202305,324. 신세계백화점 본점 앞,14,16
202305,326. 안국역 5번출구 앞,22,22
202305,327. 낙원상가 옆,22,10
202305,328. 탑골공원 앞,11,14
202305,329. 청계2가 사거리 옆,10,12
202305,331. 을지로2가 사거리 북측,5,3
202305,332. 을지로2가 사거리 남측,0,4
202305,334. 종로3가역 2번출구 뒤,12,7
202305,335. 종로3가역 15번출구 앞,11,7
202305,336. 충무로역 6번출구 앞,6,11
202305,337. 창경궁 입구,11,8
202305,338. 세운스퀘어 앞,4,5
202305,339. 종로4가 사거리,4,7
202305,340. 혜화동 로터리,1,0
202305,3402.이화공영주차장,0,2
202305,3405.파크팰리스,1,1
202305,3407.안국동사거리(신),28,20
202305,3408.종로타워빌딩,10,5
202305,341. 혜화역 3번출구 뒤,4,1
202305,3410.종로3가역 8번출구,32,24
202305,3411.종묘,3,6
202305,3412.세운상가,10,7
202305,3413.종로플레이스,20,14
202305,3414.종로5가역 4번출구,22,24
202305,3415.동대문역6번출구,11,6
202305,3416.동묘앞역 6번출구,12,17
202305,3419.국립어린이과학관,1,2
202305,342. 대학로 마로니에공원,2,0
202305,3420. 성균관대입구사거리,2,1
202305,3421.혜화역 1번출구,3,3
202305,3422.성균관대 정문,0,8
202305,3423.현대그룹(본사),0,2
202305,3425.광화문 풍림스페이스본 1단지앞,2,2
202305,3428.서울미술관,1,2
202305,343. 예일빌딩(율곡로) 앞,2,2
202305,3432.종로2가 사거리,7,15
202305,344. 성균관대 E하우스 앞,3,2
202305,345. 서울보증보험본사 앞,2,1
202305,346. 맥스타일 앞,13,16
202305,347. 동대문역사문화공원역 9번출구 앞,20,20
202305,3500. 군자역2번출구,3,3
202305,3504. 원일교회,4,3
202305,3505. 신양초교앞 교차로,1,4
202305,3506. 영동대교 북단,1,6
202305,3507. 어린이회관,0,1
202305,3509. 세종사이버대학교,0,2
202305,351. 청운초교 앞 삼거리,6,7
202305,3511. 응봉역 1번출구,15,19
202305,3513. 상왕십리역 1번출구,2,2
202305,3515. 서울숲 관리사무소,96,70
202305,3518. 군자역 7번출구뒤,3,0
202305,352. 중앙고입구 삼거리,4,6
202305,3525. 금호스포츠센터앞,1,0
202305,3528. 광진정보도서관,4,4
202305,3529. 어린이대공원정문,4,2
202305,353. 재동초교 앞 삼거리,35,22
202305,3533. 건대입구역 사거리(롯데백화점),11,7
202305,3534. 건대입구역 5번출구 뒤,4,7
202305,354. 포르투갈 대사관 앞,6,5
202305,3541. 커먼그라운드,12,19
202305,3543. 세종대학교(학술정보원),10,3
202305,3544.한양대역 3번 출구,13,9
202305,3545.한양대역 1번출구,8,9
202305,3548.뚝섬역 6번출구,2,3
202305,3549.건영아파트 앞,3,1
202305,3550.금호나들목,8,8
202305,3552.서울숲 공영주차장앞,53,32
202305,3559.성동구민종합체육센터 앞,24,30
202305,356. KT혜화지사 앞,2,0
202305,3560.성동구 견인차량 보관소 앞,0,1
202305,3569.건대병원후문,15,12
202305,3571.화양 APT(횡단보도 옆),1,0
202305,3573.광나루안전체험관,3,0
202305,3579.광진 캠퍼스시티,5,1
202305,358. 성대입구 사거리,2,1
202305,3581.광진광장,2,2
202305,3586.군자역 비채온 오피스텔,1,2
202305,359. 원남동사거리,7,5
202305,3600.사근빗물펌프장 건너편,7,9
202305,3604. 삼성중앙역 5번출구,1,2
202305,3606. 신사동주민센터 옆,9,5
202305,361. 동묘앞역 1번출구 뒤,32,38
202305,3615. 서울 논현동우체국 앞,1,0
202305,362. 청계8가사거리 A,13,8
202305,3627. 압구정나들목,18,36
202305,3628. 역삼1동 주민센터,4,4
202305,3629. 청담사거리(신한오피스텔빌딩 앞),6,5
202305,363. 신설동역 11번출구 뒤,4,2
202305,3638. 신청담나들목,14,18
202305,3646. 선정릉역 4번 출구,0,1
202305,3654. 강동리버스트4단지아파트 405동 앞,0,1
202305,367. 독립문역 3-1번출구 ,0,1
202305,3674. 강동리버스트7단지,2,0
202305,3677. 강동구음식물재활용센터,1,1
202305,368. SK 서린빌딩 앞,8,5
202305,3683. KT&G강동지사,1,0
202305,3689. 강일역 3번출구,0,1
202305,369. 광화문 시민열린마당,11,15
202305,370. 시청역(2호선) 9번출구 뒤,16,9
202305,3700. 강변그대가리버뷰 입구 맞은편,0,1
202305,371. 동대입구역 6번출구 뒤,9,8
202305,372. 약수역 3번출구 뒤,0,2
202305,374. 청구역 2번출구 앞,16,21
202305,3754. 신방화역 8번출구,1,0
202305,3761. 나이아가라관광호텔,3,0
202305,3784. 벽산아파트,3,1
202305,3787. 가양나들목,4,2
202305,379. 서울역9번출구,6,6
202305,3794. 안양천합수부(현대3차아파트),1,6
202305,380. CJ제일제당 앞,2,3
202305,3802. 관악구민체육센터,1,1
202305,3815. 광일빌딩,2,1
202305,382. 약수역 10번출구 앞,1,0
202305,383. 신당역 12번 출구 뒤,2,5
202305,384. 종로학원본원 ,0,1
202305,385. 종각역 5번출구,6,3
202305,3860. 건국대학교 정문 앞,0,3
202305,387. 훈련원공원주차장 앞,23,14
202305,3881. 신자초교입구 교차로,1,1
202305,3882. 자양2동 주민센터,0,3
202305,3886.광진구 민방위교육센터,1,1
202305,389. 을지로4가역 1번출구,2,3
202305,390. 충무로역 1번출구,5,7
202305,3903. 현대아파트 앞,3,1
202305,3904. 테크노마트 앞,0,3
202305,3907. 신도림7차e편한세상아파트 806동 앞,1,0
202305,391. 시립미술관,9,8
202305,3910. 목양전원교회 앞 로터리,0,1
202305,3912. 삼호아파트 앞,0,2
202305,3914. 신도림쌍용플래티넘노블아파트 앞,1,0
202305,3927. 구로월드아파트 앞,2,1
202305,3928.고척아이파크아파트 106동 앞,0,1
202305,393. 동대문역 8번 출구,20,16
202305,394. 경희궁 자이 3단지,1,1
202305,395. 경희궁 자이 2단지,2,0
202305,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,1,0
202305,3966. 독산역1번출구 옆,3,2
202305,397. 종묘공영주차장 건너편,8,9
202305,3975.현대시티아울렛 가산,1,0
202305,3977. 말미사거리,4,5
202305,398. 을지로3가역 3번출구,7,5
202305,3987. LG전자가산A와 가산테라타워 사이,1,1
202305,399. 서울역 센트럴 자이아파트,2,2
202305,4003. 상계초교 입구 교차로 명주빌딩 앞,1,0
202305,4007. 노원 을지대학교 병원,1,0
202305,4013. 중계 롯데마트,3,2
202305,4014. 당고개역 3번 출구,2,0
202305,4018. 상계주공15단지 버스정류소,0,1
202305,4019. 상계주공10단지 버스정류소,0,1
202305,405. DMC빌 앞,1,1
202305,4077. 도봉제1교,4,4
202305,4087. 우이교 교차로,0,3
202305,4088. 김근태도서관,2,0
202305,409. 누리꿈스퀘어 옆,1,0
202305,4093. 창동동아청솔정문 건너편,1,0
202305,4103. 휘경sk뷰아파트 앞,1,1
202305,4104. 외대앞역 교차로,1,2
202305,4110. 용두롯데캐슬리치아파트 앞,2,0
202305,4113. 한국국방연구원 앞,2,1
202305,412. DMC산학협력연구센터 앞,3,3
202305,4121. 서울문화재단 앞,5,0
202305,4122. 청계9가교차로 앞,1,3
202305,4125. 회기역 2-①번출구,2,0
202305,4133.래미안허브리츠아파트 앞,1,1
202305,4134. 제기동 현대아파트 앞,1,1
202305,415. DMC역 9번출구 앞,2,0
202305,4153. 흑석동효사정앞,1,0
202305,417. DMC역 2번출구 옆,0,2
202305,4175. 대방역2번출구,1,1
202305,418. 월드컵경기장역 3번출구 옆,4,1
202305,4180. 흑석동주민센터 입구,2,1
202305,419. 홈플러스 앞,2,10
202305,420. 서울시 공공자전거 상암센터,4,5
202305,4202. 프런트원(공덕역4번출구 앞),0,2
202305,4206. 광흥창역5번출구,1,0
202305,4207. 아만티호텔 앞,0,1
202305,4208. 스타벅스(동교동) 앞,3,5
202305,421. 마포구청 앞,2,0
202305,4210. 가좌행복주택 앞,1,2
202305,4211. 시석빌딩 앞,7,6
202305,4212. 한화오벨리스크 앞,0,1
202305,4213. 마포구중앙도서관 정문 앞,4,5
202305,4216. 망원정 앞,5,0
202305,4217. 한강공원 망원나들목,81,67
202305,4218. 디지털매직스페이스,1,4
202305,422. 문화비축기지,9,10
202305,4220. 신촌 청년주택,7,9
202305,4224. 서부운전면허시험장,1,0
202305,4233. 코오롱아파트사거리,9,7
202305,4244. 당인리발전소 공원 앞,26,14
202305,4246. 상수역새마을금고,4,3
202305,4253. 홍은도담도서관,0,1
202305,426. 서울신용보증재단,2,1
202305,4264. 홍남교 버스정류장,0,7
202305,4267. 서대문역 2번 출구,1,2
202305,4269. 연희IC 남측,2,3
202305,427. 성산시영아파트,1,0
202305,4270. 우국한마음 아파트 맞은편,1,0
202305,4271. 충정로역 1번 출구,0,2
202305,4272. 홍남교 사거리,3,0
202305,4273. 홍연2교 사거리,1,0
